id,team_id,parent_id,number,event_id,rank,performance,bonus_points,comment,checked_out,checked_out_time
614,61,83,NULL,106,0,n/a,0,NULL,0,0000-00-00 00:00:00
615,25,10,NULL,106,3,10.96,0,NULL,0,0000-00-00 00:00:00
616,62,84,NULL,106,2,9.26,0,NULL,0,0000-00-00 00:00:00
617,26,11,NULL,106,0,n/a,0,NULL,0,0000-00-00 00:00:00
618,24,12,NULL,107,1,26.29,0,NULL,0,0000-00-00 00:00:00
619,59,81,NULL,107,3,33.62,0,NULL,0,0000-00-00 00:00:00
620,60,82,NULL,107,2,28.92,0,NULL,0,0000-00-00 00:00:00
621,61,83,NULL,107,5,43.86,0,NULL,0,0000-00-00 00:00:00
622,25,10,NULL,107,4,36.92,0,NULL,0,0000-00-00 00:00:00
623,62,84,NULL,107,0,n/a,0,NULL,0,0000-00-00 00:00:00
624,26,11,NULL,107,0,n/a,0,NULL,0,0000-00-00 00:00:00
625,24,12,NULL,324,0,n/a,0,NULL,0,0000-00-00 00:00:00
626,59,81,NULL,324,1,7.19,0,NULL,0,0000-00-00 00:00:00
627,60,82,NULL,324,2,7.49,0,NULL,0,0000-00-00 00:00:00
628,61,83,NULL,324,5,11.86,0,NULL,0,0000-00-00 00:00:00
629,25,10,NULL,324,3,7.98,0,NULL,0,0000-00-00 00:00:00
630,62,84,NULL,324,0,n/a,0,NULL,0,0000-00-00 00:00:00
631,26,11,NULL,324,4,8.53,0,NULL,0,0000-00-00 00:00:00
632,24,12,NULL,325,4,8.7,0,NULL,0,0000-00-00 00:00:00
633,59,81,NULL,325,2,6.8,0,NULL,0,0000-00-00 00:00:00
634,60,82,NULL,325,1,5.82,0,NULL,0,0000-00-00 00:00:00
636,25,10,NULL,325,3,7.83,0,NULL,0,0000-00-00 00:00:00
637,62,84,NULL,325,0,n/a,0,NULL,0,0000-00-00 00:00:00
638,26,11,NULL,325,0,n/a,0,NULL,0,0000-00-00 00:00:00
639,24,12,NULL,326,2,10.44,0,NULL,0,0000-00-00 00:00:00
640,59,81,NULL,326,3,11.38,0,NULL,0,0000-00-00 00:00:00
641,60,82,NULL,326,1,9.69,0,NULL,0,0000-00-00 00:00:00
643,25,10,NULL,326,4,14.19,0,NULL,0,0000-00-00 00:00:00
646,24,12,NULL,327,1,13.58,0,NULL,0,0000-00-00 00:00:00
647,59,81,NULL,327,4,17.25,0,NULL,0,0000-00-00 00:00:00
648,60,82,NULL,327,2,14.49,0,NULL,0,0000-00-00 00:00:00
650,25,10,NULL,327,3,16.46,0,NULL,0,0000-00-00 00:00:00
653,24,12,NULL,328,2,9.36,0,NULL,0,0000-00-00 00:00:00
654,59,81,NULL,328,1,8.53,0,NULL,0,0000-00-00 00:00:00
655,60,82,NULL,328,4,14.17,0,NULL,0,0000-00-00 00:00:00
1384,47,77,NULL,92,0,OT,0,,0,7/18/2012 14:29
657,25,10,NULL,328,5,16.07,0,NULL,0,0000-00-00 00:00:00
659,26,11,NULL,328,3,11.75,0,NULL,0,0000-00-00 00:00:00
660,24,12,NULL,329,1,9.99,0,NULL,0,0000-00-00 00:00:00
661,59,81,NULL,329,2,11.85,0,NULL,0,0000-00-00 00:00:00
662,60,82,NULL,329,5,12.12,0,NULL,0,0000-00-00 00:00:00
663,61,83,NULL,329,3,11.91,0,NULL,0,0000-00-00 00:00:00
664,25,10,NULL,329,4,11.99,0,NULL,0,0000-00-00 00:00:00
666,26,11,NULL,329,0,n/a,0,NULL,0,0000-00-00 00:00:00
667,24,12,NULL,330,3,11.12,0,NULL,0,0000-00-00 00:00:00
668,59,81,NULL,330,1,7.16,0,NULL,0,0000-00-00 00:00:00
669,60,82,NULL,330,2,8.45,0,NULL,0,0000-00-00 00:00:00
671,25,10,NULL,330,0,n/a,0,NULL,0,0000-00-00 00:00:00
673,26,11,NULL,330,0,n/a,0,NULL,0,0000-00-00 00:00:00
674,24,12,NULL,331,1,24.48,0,NULL,0,0000-00-00 00:00:00
675,59,81,NULL,331,2,29.17,0,NULL,0,0000-00-00 00:00:00
676,60,82,NULL,331,3,29.47,0,NULL,0,0000-00-00 00:00:00
677,61,83,NULL,331,5,45.71,0,NULL,0,0000-00-00 00:00:00
678,25,10,NULL,331,4,39.08,0,NULL,0,0000-00-00 00:00:00
680,26,11,NULL,331,0,n/a,0,NULL,0,0000-00-00 00:00:00
681,50,92,NULL,260,1,3.17,0,NULL,0,0000-00-00 00:00:00
682,14,1,NULL,260,2,3.21,0,NULL,0,0000-00-00 00:00:00
683,40,68,NULL,260,8,4.51,0,NULL,0,0000-00-00 00:00:00
684,34,23,NULL,260,9,4.91,0,NULL,0,0000-00-00 00:00:00
685,42,69,NULL,260,3,3.54,0,NULL,0,0000-00-00 00:00:00
686,36,66,NULL,260,11,6.05,0,NULL,0,0000-00-00 00:00:00
687,44,71,NULL,260,5,4.2,0,NULL,0,0000-00-00 00:00:00
688,46,77,NULL,260,7,4.37,0,NULL,0,0000-00-00 00:00:00
689,35,91,NULL,260,10,5.48,0,NULL,0,0000-00-00 00:00:00
690,19,18,NULL,260,6,4.26,0,NULL,0,0000-00-00 00:00:00
691,11,6,NULL,260,4,3.61,0,NULL,0,0000-00-00 00:00:00
692,50,92,NULL,261,4,5.05,0,NULL,0,0000-00-00 00:00:00
693,14,1,NULL,261,1,4.16,0,NULL,0,0000-00-00 00:00:00
694,40,68,NULL,261,2,4.2,0,NULL,0,0000-00-00 00:00:00
695,34,23,NULL,261,5,5.63,0,NULL,0,0000-00-00 00:00:00
696,42,69,NULL,261,10,6.78,0,NULL,0,0000-00-00 00:00:00
697,36,66,NULL,261,11,7.35,0,NULL,0,0000-00-00 00:00:00
698,44,71,NULL,261,8,5.95,0,NULL,0,0000-00-00 00:00:00
699,46,77,NULL,261,9,6.64,0,NULL,0,0000-00-00 00:00:00
700,35,91,NULL,261,6,5.66,0,NULL,0,0000-00-00 00:00:00
701,19,18,NULL,261,3,4.57,0,NULL,0,0000-00-00 00:00:00
702,11,6,NULL,261,7,5.71,0,NULL,0,0000-00-00 00:00:00
703,50,92,NULL,262,11,8.4,0,NULL,0,0000-00-00 00:00:00
704,14,1,NULL,262,1,4.63,0,NULL,0,0000-00-00 00:00:00
705,40,68,NULL,262,3,4.95,0,NULL,0,0000-00-00 00:00:00
706,34,23,NULL,262,6,5.28,0,NULL,0,0000-00-00 00:00:00
707,42,69,NULL,262,4,4.97,0,NULL,0,0000-00-00 00:00:00
708,36,66,NULL,262,9,6.81,0,NULL,0,0000-00-00 00:00:00
709,44,71,NULL,262,10,7.3,0,NULL,0,0000-00-00 00:00:00
710,46,77,NULL,262,8,5.53,0,NULL,0,0000-00-00 00:00:00
711,35,91,NULL,262,7,5.42,0,NULL,0,0000-00-00 00:00:00
712,19,18,NULL,262,2,4.9,0,NULL,0,0000-00-00 00:00:00
713,11,6,NULL,262,5,5.16,0,NULL,0,0000-00-00 00:00:00
714,50,92,NULL,263,9,12.25,0,NULL,0,0000-00-00 00:00:00
715,14,1,NULL,263,3,9.02,0,NULL,0,0000-00-00 00:00:00
716,40,68,NULL,263,2,8.87,0,NULL,0,0000-00-00 00:00:00
717,34,23,NULL,263,5,9.32,0,NULL,0,0000-00-00 00:00:00
718,42,69,NULL,263,6,10.54,0,NULL,0,0000-00-00 00:00:00
719,36,66,NULL,263,8,11.03,0,NULL,0,0000-00-00 00:00:00
722,35,91,NULL,263,7,10.69,0,NULL,0,0000-00-00 00:00:00
723,19,18,NULL,263,4,9.14,0,NULL,0,0000-00-00 00:00:00
724,11,6,NULL,263,1,8.71,0,NULL,0,0000-00-00 00:00:00
725,50,92,NULL,264,3,16.07,0,NULL,0,0000-00-00 00:00:00
726,14,1,NULL,264,5,20.72,0,NULL,0,0000-00-00 00:00:00
727,40,68,NULL,264,8,24.19,0,NULL,0,0000-00-00 00:00:00
728,34,23,NULL,264,2,15,0,NULL,0,0000-00-00 00:00:00
729,42,69,NULL,264,6,22.79,0,NULL,0,0000-00-00 00:00:00
730,36,66,NULL,264,0,NT,0,NULL,0,0000-00-00 00:00:00
731,44,71,NULL,264,0,NT,0,NULL,0,0000-00-00 00:00:00
732,46,77,NULL,264,4,19.32,0,NULL,0,0000-00-00 00:00:00
733,35,91,NULL,264,9,25.8,0,NULL,0,0000-00-00 00:00:00
734,19,18,NULL,264,1,14.25,0,NULL,0,0000-00-00 00:00:00
735,11,6,NULL,264,7,23.11,0,NULL,0,0000-00-00 00:00:00
736,50,92,NULL,265,7,13.99,0,NULL,0,0000-00-00 00:00:00
737,14,1,NULL,265,9,14.85,0,NULL,0,0000-00-00 00:00:00
738,40,68,NULL,265,2,11.76,0,NULL,0,0000-00-00 00:00:00
739,34,23,NULL,265,3,12.02,0,NULL,0,0000-00-00 00:00:00
740,42,69,NULL,265,8,14.26,0,NULL,0,0000-00-00 00:00:00
741,36,66,NULL,265,5,12.56,0,NULL,0,0000-00-00 00:00:00
742,44,71,NULL,265,10,16.45,0,NULL,0,0000-00-00 00:00:00
743,46,77,NULL,265,0,OT,0,NULL,0,0000-00-00 00:00:00
744,35,91,NULL,265,6,12.7,0,NULL,0,0000-00-00 00:00:00
745,19,18,NULL,265,1,10.79,0,NULL,0,0000-00-00 00:00:00
746,11,6,NULL,265,4,12.05,0,NULL,0,0000-00-00 00:00:00
747,50,92,NULL,266,5,28.96,0,NULL,0,0000-00-00 00:00:00
1383,13,8,NULL,92,10,7.6,0,,0,7/18/2012 14:29
749,40,68,NULL,266,4,26.86,0,NULL,0,0000-00-00 00:00:00
750,34,23,NULL,266,2,22.3,0,NULL,0,0000-00-00 00:00:00
751,42,69,NULL,266,8,40.58,0,NULL,0,0000-00-00 00:00:00
752,36,66,NULL,266,9,44.03,0,NULL,0,0000-00-00 00:00:00
754,46,77,NULL,266,7,37.83,0,NULL,0,0000-00-00 00:00:00
755,35,91,NULL,266,6,32.04,0,NULL,0,0000-00-00 00:00:00
756,19,18,NULL,266,3,23.38,0,NULL,0,0000-00-00 00:00:00
757,11,6,NULL,266,1,20.53,0,NULL,0,0000-00-00 00:00:00
758,50,92,NULL,267,5,37.38,0,NULL,0,0000-00-00 00:00:00
759,14,1,NULL,267,0,NT,0,NULL,0,0000-00-00 00:00:00
760,40,68,NULL,267,2,27.39,0,NULL,0,0000-00-00 00:00:00
761,34,23,NULL,267,4,28.96,0,NULL,0,0000-00-00 00:00:00
1382,107,64,NULL,92,8,7.29,0,,0,7/18/2012 14:29
764,44,71,NULL,267,0,NT,0,NULL,0,0000-00-00 00:00:00
765,46,77,NULL,267,6,42.53,0,NULL,0,0000-00-00 00:00:00
766,35,91,NULL,267,3,27.81,0,NULL,0,0000-00-00 00:00:00
767,19,18,NULL,267,7,48,0,NULL,0,0000-00-00 00:00:00
768,11,6,NULL,267,1,23.7,0,NULL,0,0000-00-00 00:00:00
769,50,92,NULL,268,3,28.21,0,NULL,0,0000-00-00 00:00:00
770,14,1,NULL,268,10,49.24,0,NULL,0,0000-00-00 00:00:00
771,40,68,NULL,268,7,38.59,0,NULL,0,0000-00-00 00:00:00
772,34,23,NULL,268,1,25.82,0,NULL,0,0000-00-00 00:00:00
773,42,69,NULL,268,6,34.59,0,NULL,0,0000-00-00 00:00:00
774,36,66,NULL,268,8,41.5,0,NULL,0,0000-00-00 00:00:00
775,44,71,NULL,268,5,33.5,0,NULL,0,0000-00-00 00:00:00
777,35,91,NULL,268,4,28.32,0,NULL,0,0000-00-00 00:00:00
778,19,18,NULL,268,9,45.94,0,NULL,0,0000-00-00 00:00:00
779,11,6,NULL,268,2,26.67,0,NULL,0,0000-00-00 00:00:00
780,50,92,NULL,269,8,13.41,0,NULL,0,0000-00-00 00:00:00
781,14,1,NULL,269,7,12.5,0,NULL,0,0000-00-00 00:00:00
782,40,68,NULL,269,2,10.41,0,NULL,0,0000-00-00 00:00:00
783,34,23,NULL,269,11,19.73,0,NULL,0,0000-00-00 00:00:00
784,42,69,NULL,269,4,11.55,0,NULL,0,0000-00-00 00:00:00
785,36,66,NULL,269,3,11.39,0,NULL,0,0000-00-00 00:00:00
786,44,71,NULL,269,5,12,0,NULL,0,0000-00-00 00:00:00
787,46,77,NULL,269,10,14.49,0,NULL,0,0000-00-00 00:00:00
788,35,91,NULL,269,9,13.41,0,NULL,0,0000-00-00 00:00:00
789,19,18,NULL,269,6,12.3,0,NULL,0,0000-00-00 00:00:00
790,11,6,NULL,269,1,10.17,0,NULL,0,0000-00-00 00:00:00
812,11,6,NULL,270,4,3.55,0,NULL,0,0000-00-00 00:00:00
811,19,18,NULL,270,6,4.14,0,NULL,0,0000-00-00 00:00:00
810,35,91,NULL,270,11,5.31,0,NULL,0,0000-00-00 00:00:00
809,46,77,NULL,270,10,5.28,0,NULL,0,0000-00-00 00:00:00
808,44,71,NULL,270,5,3.83,0,NULL,0,0000-00-00 00:00:00
807,36,66,NULL,270,7,4.75,0,NULL,0,0000-00-00 00:00:00
806,42,69,NULL,270,3,3.48,0,NULL,0,0000-00-00 00:00:00
805,34,23,NULL,270,9,5.05,0,NULL,0,0000-00-00 00:00:00
804,40,68,NULL,270,8,5.03,0,NULL,0,0000-00-00 00:00:00
803,14,1,NULL,270,2,3.39,0,NULL,0,0000-00-00 00:00:00
802,50,92,NULL,270,1,3.26,0,NULL,0,0000-00-00 00:00:00
813,38,65,NULL,270,12,6.31,0,NULL,0,0000-00-00 00:00:00
815,50,92,NULL,271,9,6.73,0,NULL,0,0000-00-00 00:00:00
816,14,1,NULL,271,11,7.65,0,NULL,0,0000-00-00 00:00:00
817,40,68,NULL,271,1,4.26,0,NULL,0,0000-00-00 00:00:00
818,34,23,NULL,271,5,5.71,0,NULL,0,0000-00-00 00:00:00
819,42,69,NULL,271,10,7.02,0,NULL,0,0000-00-00 00:00:00
820,36,66,NULL,271,7,5.96,0,NULL,0,0000-00-00 00:00:00
821,44,71,NULL,271,6,5.88,0,NULL,0,0000-00-00 00:00:00
822,46,77,NULL,271,8,6.44,0,NULL,0,0000-00-00 00:00:00
823,35,91,NULL,271,4,5.58,0,NULL,0,0000-00-00 00:00:00
824,19,18,NULL,271,2,4.28,0,NULL,0,0000-00-00 00:00:00
825,11,6,NULL,271,3,4.52,0,NULL,0,0000-00-00 00:00:00
826,38,65,NULL,271,12,8.24,0,NULL,0,0000-00-00 00:00:00
828,50,92,NULL,272,10,7.81,0,NULL,0,0000-00-00 00:00:00
829,14,1,NULL,272,1,4.55,0,NULL,0,0000-00-00 00:00:00
830,40,68,NULL,272,3,4.97,0,NULL,0,0000-00-00 00:00:00
832,42,69,NULL,272,4,5.14,0,NULL,0,0000-00-00 00:00:00
833,36,66,NULL,272,7,5.87,0,NULL,0,0000-00-00 00:00:00
834,44,71,NULL,272,8,6.21,0,NULL,0,0000-00-00 00:00:00
835,46,77,NULL,272,11,8.29,0,NULL,0,0000-00-00 00:00:00
836,35,91,NULL,272,5,5.61,0,NULL,0,0000-00-00 00:00:00
837,19,18,NULL,272,2,4.95,0,NULL,0,0000-00-00 00:00:00
838,11,6,NULL,272,9,6.74,0,NULL,0,0000-00-00 00:00:00
839,38,65,NULL,272,12,10.41,0,NULL,0,0000-00-00 00:00:00
840,31,21,NULL,272,6,5.69,0,NULL,0,0000-00-00 00:00:00
842,14,1,NULL,273,8,11.41,0,NULL,0,0000-00-00 00:00:00
843,40,68,NULL,273,3,9.43,0,NULL,0,0000-00-00 00:00:00
844,34,23,NULL,273,7,10.8,0,NULL,0,0000-00-00 00:00:00
845,42,69,NULL,273,5,10.27,0,NULL,0,0000-00-00 00:00:00
846,36,66,NULL,273,4,10.23,0,NULL,0,0000-00-00 00:00:00
849,35,91,NULL,273,6,10.28,0,NULL,0,0000-00-00 00:00:00
850,19,18,NULL,273,2,8.64,0,NULL,0,0000-00-00 00:00:00
851,11,6,NULL,273,1,8.5,0,NULL,0,0000-00-00 00:00:00
854,50,92,NULL,274,6,16.25,0,NULL,0,0000-00-00 00:00:00
855,14,1,NULL,274,8,21.84,0,NULL,0,0000-00-00 00:00:00
856,40,68,NULL,274,10,24.7,0,NULL,0,0000-00-00 00:00:00
857,34,23,NULL,274,1,13.54,0,NULL,0,0000-00-00 00:00:00
858,42,69,NULL,274,0,OT,0,NULL,0,0000-00-00 00:00:00
859,36,66,NULL,274,9,24.17,0,NULL,0,0000-00-00 00:00:00
860,44,71,NULL,274,5,15.81,0,NULL,0,0000-00-00 00:00:00
861,46,77,NULL,274,7,18.02,0,NULL,0,0000-00-00 00:00:00
862,35,91,NULL,274,4,14.86,0,NULL,0,0000-00-00 00:00:00
863,19,18,NULL,274,3,14.79,0,NULL,0,0000-00-00 00:00:00
864,11,6,NULL,274,2,14.28,0,NULL,0,0000-00-00 00:00:00
865,38,65,NULL,274,11,30.51,0,NULL,0,0000-00-00 00:00:00
867,50,92,NULL,275,7,14.18,0,NULL,0,0000-00-00 00:00:00
868,14,1,NULL,275,5,12.2,0,NULL,0,0000-00-00 00:00:00
869,40,68,NULL,275,1,11.48,0,NULL,0,0000-00-00 00:00:00
870,34,23,NULL,275,4,11.92,0,NULL,0,0000-00-00 00:00:00
871,42,69,NULL,275,11,22.53,0,NULL,0,0000-00-00 00:00:00
872,36,66,NULL,275,3,11.74,0,NULL,0,0000-00-00 00:00:00
873,44,71,NULL,275,10,21.5,0,NULL,0,0000-00-00 00:00:00
874,46,77,NULL,275,12,24.6,0,NULL,0,0000-00-00 00:00:00
875,35,91,NULL,275,9,19.92,0,NULL,0,0000-00-00 00:00:00
876,19,18,NULL,275,0,NT,0,NULL,0,0000-00-00 00:00:00
877,11,6,NULL,275,2,11.56,0,NULL,0,0000-00-00 00:00:00
878,38,65,NULL,275,8,14.63,0,NULL,0,0000-00-00 00:00:00
879,31,21,NULL,275,6,12.45,0,NULL,0,0000-00-00 00:00:00
880,50,92,NULL,276,6,31.27,0,NULL,0,0000-00-00 00:00:00
882,40,68,NULL,276,9,32.9,0,NULL,0,0000-00-00 00:00:00
883,34,23,NULL,276,3,22.94,0,NULL,0,0000-00-00 00:00:00
884,42,69,NULL,276,7,31.84,0,NULL,0,0000-00-00 00:00:00
885,36,66,NULL,276,5,27.55,0,NULL,0,0000-00-00 00:00:00
886,44,71,NULL,276,11,41.78,0,NULL,0,0000-00-00 00:00:00
887,46,77,NULL,276,10,33.32,0,NULL,0,0000-00-00 00:00:00
888,35,91,NULL,276,4,24.8,0,NULL,0,0000-00-00 00:00:00
889,19,18,NULL,276,2,22.5,0,NULL,0,0000-00-00 00:00:00
890,11,6,NULL,276,1,21.23,0,NULL,0,0000-00-00 00:00:00
891,38,65,NULL,276,8,32.31,0,NULL,0,0000-00-00 00:00:00
893,50,92,NULL,277,8,39.7,0,NULL,0,0000-00-00 00:00:00
894,14,1,NULL,277,2,28.57,0,NULL,0,0000-00-00 00:00:00
895,40,68,NULL,277,3,28.77,0,NULL,0,0000-00-00 00:00:00
896,34,23,NULL,277,4,36.41,0,NULL,0,0000-00-00 00:00:00
899,44,71,NULL,277,7,39.33,0,NULL,0,0000-00-00 00:00:00
900,46,77,NULL,277,0,OT,0,NULL,0,0000-00-00 00:00:00
901,35,91,NULL,277,6,37.82,0,NULL,0,0000-00-00 00:00:00
902,19,18,NULL,277,5,37.29,0,NULL,0,0000-00-00 00:00:00
903,11,6,NULL,277,1,22.54,0,NULL,0,0000-00-00 00:00:00
906,50,92,NULL,278,0,OT,0,NULL,0,0000-00-00 00:00:00
907,14,1,NULL,278,0,OT,0,NULL,0,0000-00-00 00:00:00
908,40,68,NULL,278,6,36.5,0,NULL,0,0000-00-00 00:00:00
909,34,23,NULL,278,0,OT,0,NULL,0,0000-00-00 00:00:00
910,42,69,NULL,278,7,37.73,0,NULL,0,0000-00-00 00:00:00
911,36,66,NULL,278,5,32.84,0,NULL,0,0000-00-00 00:00:00
912,44,71,NULL,278,4,31.89,0,NULL,0,0000-00-00 00:00:00
913,46,77,NULL,278,0,OT,0,NULL,0,0000-00-00 00:00:00
914,35,91,NULL,278,8,52.35,0,NULL,0,0000-00-00 00:00:00
915,19,18,NULL,278,2,26.92,0,NULL,0,0000-00-00 00:00:00
916,11,6,NULL,278,1,24.48,0,NULL,0,0000-00-00 00:00:00
918,31,21,NULL,278,3,30.48,0,NULL,0,0000-00-00 00:00:00
919,50,92,NULL,279,6,13.96,0,NULL,0,0000-00-00 00:00:00
920,14,1,NULL,279,4,11.27,0,NULL,0,0000-00-00 00:00:00
921,40,68,NULL,279,0,OT,0,NULL,0,0000-00-00 00:00:00
922,34,23,NULL,279,0,OT,0,NULL,0,0000-00-00 00:00:00
923,42,69,NULL,279,5,12.08,0,NULL,0,0000-00-00 00:00:00
924,36,66,NULL,279,2,10.91,0,NULL,0,0000-00-00 00:00:00
925,44,71,NULL,279,7,14.39,0,NULL,0,0000-00-00 00:00:00
926,46,77,NULL,279,0,OT,0,NULL,0,0000-00-00 00:00:00
927,35,91,NULL,279,3,11.23,0,NULL,0,0000-00-00 00:00:00
928,19,18,NULL,279,1,10.71,0,NULL,0,0000-00-00 00:00:00
929,11,6,NULL,279,3,11.23,0,NULL,0,0000-00-00 00:00:00
930,38,65,NULL,279,9,15.36,0,NULL,0,0000-00-00 00:00:00
931,31,21,NULL,279,8,14.56,0,NULL,0,0000-00-00 00:00:00
1386,108,63,NULL,92,7,7.15,0,,0,7/18/2012 14:30
1385,3,1,NULL,92,1,6.3,0,,0,7/18/2012 14:29
1083,91,54,NULL,332,8,16.32,0,,0,7/15/2012 14:16
1082,97,59,NULL,332,1,9.28,0,,0,7/15/2012 14:15
1081,73,35,NULL,332,7,12.95,0,,0,7/15/2012 14:15
1080,89,52,NULL,332,3,9.39,0,,0,7/15/2012 14:14
1079,129,47,NULL,332,9,18.34,0,,0,7/15/2012 14:13
1078,6,5,NULL,332,6,10.42,0,,0,7/15/2012 14:13
963,6,5,NULL,334,0,NT,0,,0,7/14/2012 14:58
952,6,5,NULL,333,7,15.69,0,,0,7/14/2012 13:43
953,129,47,NULL,333,8,16.57,0,,0,7/14/2012 14:13
954,89,52,NULL,333,3,13.75,0,,0,7/14/2012 14:16
955,73,35,NULL,333,9,17.09,0,,0,7/14/2012 14:18
956,97,59,NULL,333,0,DQ,0,,0,7/14/2012 14:21
957,91,54,NULL,333,2,13.29,0,,0,7/14/2012 14:23
958,63,24,NULL,333,10,21.21,0,,0,7/14/2012 14:25
959,82,44,NULL,333,5,15.34,0,,0,7/14/2012 14:33
960,78,40,NULL,333,4,14.92,0,,0,7/14/2012 14:36
961,28,19,NULL,333,1,12.65,0,,0,7/14/2012 14:38
962,85,48,NULL,333,6,15.63,0,,0,7/14/2012 14:42
964,129,47,NULL,334,6,11.26,0,,0,7/14/2012 15:00
965,89,52,NULL,334,8,14.28,0,,0,7/14/2012 15:02
966,73,35,NULL,334,5,10.6,0,,0,7/14/2012 15:04
967,97,59,NULL,334,1,8.45,0,,0,7/14/2012 15:07
968,91,54,NULL,334,9,15.05,0,,0,7/14/2012 15:10
969,63,24,NULL,334,10,16.54,0,,0,7/14/2012 15:12
970,85,48,NULL,334,7,12.7,0,,0,7/14/2012 15:14
971,82,44,NULL,334,13,20.23,0,,0,7/14/2012 15:19
972,78,40,NULL,334,11,17.69,0,,0,7/14/2012 15:22
973,86,49,NULL,334,12,17.83,0,,0,7/14/2012 15:25
974,75,37,NULL,334,4,10.33,0,,0,7/14/2012 15:27
975,28,19,NULL,334,2,8.48,0,,0,7/14/2012 15:29
976,77,39,NULL,334,3,9.41,0,,0,7/14/2012 15:32
1029,89,52,NULL,337,7,7.47,0,,0,7/15/2012 5:45
1028,6,5,NULL,337,5,7.27,0,,0,7/15/2012 5:44
1027,77,39,NULL,337,4,7.2,0,,0,7/15/2012 5:44
1026,129,47,NULL,337,3,7.13,0,,0,7/15/2012 5:44
1025,91,54,NULL,337,2,6.72,0,,0,7/15/2012 5:43
1024,28,19,NULL,337,1,6.7,0,,0,7/15/2012 5:43
983,117,43,NULL,174,1,7.35,0,,0,7/14/2012 19:49
984,137,60,NULL,174,2,7.38,0,,0,7/14/2012 19:58
985,138,53,NULL,174,3,7.4,0,,0,7/14/2012 19:59
986,134,32,NULL,174,4,7.5,0,,0,7/14/2012 19:59
987,117,43,NULL,175,1,7.9,0,,0,7/14/2012 20:09
988,130,70,NULL,175,2,7.99,0,,0,7/14/2012 20:10
989,139,96,NULL,175,3,8.07,0,,0,7/14/2012 20:10
990,138,53,NULL,175,4,8.1,0,,0,7/14/2012 20:10
991,137,60,NULL,175,5,8.58,0,,0,7/14/2012 20:11
992,140,0,NULL,174,5,7.55,0,,0,0000-00-00 00:00:00
993,7,4,NULL,176,1,10.76,0,,0,7/15/2012 4:53
994,130,70,NULL,176,2,11.47,0,,0,7/15/2012 4:53
995,137,60,NULL,176,3,11.59,0,,0,7/15/2012 4:54
997,136,69,NULL,176,4,12.88,0,,0,7/15/2012 4:56
998,132,42,NULL,176,5,13.25,0,,0,7/15/2012 4:57
999,134,32,NULL,177,1,19.03,0,,0,7/15/2012 5:00
1000,138,53,NULL,177,2,19.95,0,,0,7/15/2012 5:00
1001,130,70,NULL,177,3,20.67,0,,0,7/15/2012 5:01
1002,132,42,NULL,177,4,23.15,0,,0,7/15/2012 5:01
1003,136,69,NULL,177,5,25.17,0,,0,7/15/2012 5:02
1004,138,53,NULL,178,1,23.56,0,,0,7/15/2012 5:03
1005,134,32,NULL,178,2,23.92,0,,0,7/15/2012 5:04
1006,117,43,NULL,178,3,24.45,0,,0,7/15/2012 5:04
1007,130,70,NULL,178,4,24.72,0,,0,7/15/2012 5:04
1008,140,97,NULL,178,5,26.32,0,,0,7/15/2012 5:05
1009,130,70,NULL,180,1,8.46,0,,0,7/15/2012 5:06
1010,137,60,NULL,180,2,8.91,0,,0,7/15/2012 5:06
1011,134,32,NULL,180,3,9.06,0,,0,7/15/2012 5:07
1012,131,49,NULL,180,4,9.1,0,,0,7/15/2012 5:07
1013,117,43,NULL,180,5,9.72,0,,0,7/15/2012 5:07
2331,117,43,NULL,181,1,27.22,0,,0,8/11/2012 11:54
1015,137,60,NULL,181,2,28.18,0,,0,7/15/2012 5:08
1016,130,70,NULL,181,3,29.23,0,,0,7/15/2012 5:09
1017,131,49,NULL,181,4,30.41,0,,0,7/15/2012 5:09
1018,132,42,NULL,181,5,31.15,0,,0,7/15/2012 5:09
1019,137,60,NULL,179,1,9.51,0,,0,7/15/2012 5:18
1020,130,70,NULL,179,2,9.83,0,,0,7/15/2012 5:18
1021,117,43,NULL,179,3,10.02,0,,0,7/15/2012 5:18
1022,7,4,NULL,179,4,10.1,0,,0,7/15/2012 5:19
1023,131,49,NULL,179,4,10.1,0,,0,7/15/2012 5:19
1030,73,35,NULL,337,6,7.42,0,,0,7/15/2012 5:45
1031,97,59,NULL,337,11,9.94,0,,0,7/15/2012 5:45
1032,63,24,NULL,337,12,10.36,0,,0,7/15/2012 5:45
1033,85,48,NULL,337,0,NT,0,,0,7/15/2012 5:46
1034,82,44,NULL,337,0,NT,0,,0,7/15/2012 5:46
1035,75,37,NULL,337,10,9.41,0,,0,7/15/2012 5:46
1036,86,49,NULL,337,8,7.77,0,,0,7/15/2012 5:47
1037,78,40,NULL,337,9,8.6,0,,0,7/15/2012 5:47
1038,6,5,NULL,338,0,NT,0,,0,7/15/2012 5:50
1039,91,54,NULL,338,0,NT,0,,0,7/15/2012 5:50
1040,82,44,NULL,338,0,NT,0,,0,7/15/2012 5:51
1041,86,49,NULL,338,0,NT,0,,0,7/15/2012 5:51
1042,75,37,NULL,338,0,NT,0,,0,7/15/2012 5:51
1043,77,39,NULL,338,0,NT,0,,0,7/15/2012 5:51
1044,28,19,NULL,338,1,5.39,0,,0,7/15/2012 5:52
1045,85,48,NULL,338,2,5.72,0,,0,7/15/2012 5:52
