id,seasondrill_id,type,ordering,start_date,end_date,description,comment,checked_out,checked_out_time,published
988,153,14,838,NULL,NULL,,,0,0000-00-00 00:00:00,1
989,153,6,839,NULL,NULL,,,0,0000-00-00 00:00:00,1
990,153,18,840,NULL,NULL,,,0,0000-00-00 00:00:00,1
991,153,8,841,NULL,NULL,,,0,0000-00-00 00:00:00,1
992,134,1,843,NULL,NULL,,,0,0000-00-00 00:00:00,1
993,134,20,844,NULL,NULL,,,0,0000-00-00 00:00:00,1
994,134,21,845,NULL,NULL,,,0,0000-00-00 00:00:00,1
995,134,19,846,NULL,NULL,,,0,0000-00-00 00:00:00,1
996,134,14,847,NULL,NULL,,,0,0000-00-00 00:00:00,1
997,134,6,848,NULL,NULL,,,0,0000-00-00 00:00:00,1
998,134,18,849,NULL,NULL,,,0,0000-00-00 00:00:00,1
999,134,8,851,NULL,NULL,,,0,0000-00-00 00:00:00,1
1000,134,107,842,NULL,NULL,,,0,0000-00-00 00:00:00,1
1002,125,129,646,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
1001,146,129,1,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1003,152,129,1,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1004,152,20,3,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1005,152,21,4,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1006,152,19,852,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1007,152,14,853,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1008,152,6,854,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1009,152,18,855,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1010,152,8,856,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1011,118,5,5,0000-00-00 00:00:00,0,,,0,8/9/2013 4:55,1
1012,126,129,1,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1013,149,129,678,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1014,137,142,858,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1015,138,129,1,0000-00-00 00:00:00,0,,,0,8/30/2013 4:32,1
1017,137,1,859,NULL,NULL,,,0,0000-00-00 00:00:00,1
1018,137,20,860,NULL,NULL,,,0,0000-00-00 00:00:00,1
1019,137,21,861,NULL,NULL,,,0,0000-00-00 00:00:00,1
1020,137,19,862,NULL,NULL,,,0,0000-00-00 00:00:00,1
1021,137,14,863,NULL,NULL,,,0,0000-00-00 00:00:00,1
1022,137,6,864,NULL,NULL,,,0,0000-00-00 00:00:00,1
1023,137,18,865,NULL,NULL,,,0,0000-00-00 00:00:00,1
1024,137,8,866,NULL,NULL,,,0,9/15/2013 15:26,1
1026,137,129,857,NULL,NULL,,,0,0000-00-00 00:00:00,0
1028,165,1,867,NULL,NULL,,,0,4/22/2014 15:57,1
1029,166,129,868,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1030,167,129,869,0000-00-00 00:00:00,0,,,0,4/30/2014 1:24,1
1031,168,129,1,0000-00-00 00:00:00,0,,,0,4/30/2014 1:25,1
1032,169,129,871,0000-00-00 00:00:00,0,,,0,4/30/2014 1:25,1
1033,172,129,872,0000-00-00 00:00:00,0,,,0,4/30/2014 1:29,1
1034,173,129,873,0000-00-00 00:00:00,0,,,0,4/30/2014 1:29,1
1035,171,129,874,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1036,170,129,875,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1037,166,12,876,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1038,166,1,877,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1039,166,2,878,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1040,166,3,879,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1041,166,4,880,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1042,166,5,881,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1043,166,13,883,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1044,166,6,882,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1045,166,7,884,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1046,166,8,885,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1047,167,1,886,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1051,167,3,888,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1050,167,2,887,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1052,167,4,889,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1053,167,5,890,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1054,167,13,891,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1055,167,6,892,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1056,167,7,893,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1057,167,8,894,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1058,168,1,2,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1059,168,2,3,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1060,168,3,4,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1061,168,4,5,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1062,168,5,6,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1063,168,13,7,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1064,168,6,8,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1065,168,7,9,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1066,168,8,10,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1067,169,1,904,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1068,169,2,905,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1069,169,3,906,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1070,169,4,907,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1071,169,5,908,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1072,169,13,910,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1073,169,6,909,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1074,169,7,911,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1075,169,8,912,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1076,170,1,913,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1077,170,2,914,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1078,170,3,915,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1079,170,4,916,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1080,170,5,917,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1081,170,13,918,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1082,170,6,919,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1083,170,7,920,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1084,170,8,921,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1085,173,1,922,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1086,173,2,923,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1087,173,3,924,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1088,173,4,925,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1089,173,5,926,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1090,173,13,927,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1091,173,6,928,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1092,173,7,929,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1093,173,8,930,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1094,172,1,931,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1095,172,2,932,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1096,172,3,933,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1097,172,4,934,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1098,172,5,935,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1099,172,13,936,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1100,172,6,937,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1101,172,7,938,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1102,172,8,939,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1103,171,1,940,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1104,171,17,941,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1105,171,2,942,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1106,171,5,943,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1107,171,13,944,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1108,171,6,945,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1109,171,14,946,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1110,171,7,947,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1111,171,8,948,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1112,174,129,949,0000-00-00 00:00:00,0,,,0,4/30/2014 2:05,1
1113,174,1,950,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1114,174,2,951,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1115,174,3,952,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1116,174,4,953,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1117,174,5,954,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1118,174,6,955,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1119,174,7,956,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1120,174,8,957,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1121,176,129,958,0000-00-00 00:00:00,0,,,0,4/30/2014 2:08,1
1122,176,1,1,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1123,176,2,1,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1124,176,3,1,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1125,176,4,1,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1126,176,5,1,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1127,176,6,1,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1128,176,7,1,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1129,176,8,1,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1130,177,129,967,0000-00-00 00:00:00,0,,,0,4/30/2014 2:10,1
1131,177,1,1,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1132,177,2,1,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1133,177,3,1,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1134,177,50,1,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1135,177,5,1,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1136,177,6,1,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1137,177,7,1,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1138,177,8,1,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1139,175,129,1,0000-00-00 00:00:00,0,,,0,4/30/2014 2:12,1
1140,175,1,1,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1141,175,2,1,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1142,175,3,1,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1143,175,4,1,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1144,175,5,1,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1145,175,6,1,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1146,175,7,1,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1147,175,48,9,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1148,178,129,985,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1149,178,1,2,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1150,178,2,3,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1151,178,3,4,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1152,178,4,5,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1153,178,5,6,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1154,178,6,7,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1155,178,7,8,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1156,178,8,9,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1157,179,129,994,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1158,186,129,995,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1159,186,1,996,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1160,186,2,997,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1161,186,3,998,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1162,186,4,999,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1163,186,5,1000,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1164,186,6,1001,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1165,186,7,1002,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1166,186,8,1003,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1167,187,129,1004,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1168,187,1,1005,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1169,187,2,1006,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1170,187,3,1007,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1171,187,4,1008,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1172,187,5,1009,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1173,187,6,1010,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1174,187,7,1011,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1175,187,8,1012,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1176,188,129,1013,0000-00-00 00:00:00,0,,,0,5/6/2014 18:58,1
1177,188,1,1014,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1178,188,2,1015,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1179,188,3,1016,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1180,188,4,1017,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1181,188,5,1018,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1182,188,6,1019,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1183,188,7,1020,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1184,188,8,1021,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1185,189,129,1022,0000-00-00 00:00:00,0,,,0,5/6/2014 19:08,1
1186,189,1,1023,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1187,189,2,1024,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1188,189,3,1025,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
1189,189,4,1026,0000-00-00 00:00:00,0,,,0,0000-00-00 00:00:00,1
